Imports,2016.0,31/07/2016,Sunday,All,Non-food manufactured goods,All,$,24000000.0,21971000000.0
Imports,2020.0,16/03/2020,Monday,China,Mechanical machinery and equip,All,$,10000000.0,388000000.0
Imports,2020.0,02/01/2020,Thursday,All,All,Air,$,10000000.0,11000000.0
Exports,2016.0,21/06/2016,Tuesday,All,All,Sea,$,110000000.0,21501000000.0
Exports,2021.0,01/12/2021,Wednesday,All,Non-food manufactured goods,All,$,39000000.0,12023000000.0
Exports,2021.0,24/09/2021,Friday,United States,All,All,$,12000000.0,4851000000.0
Exports,2021.0,06/12/2021,Monday,Total (excluding China),All,All,$,122000000.0,39963000000.0
Exports,2015.0,13/11/2015,Friday,Australia,All,All,$,16000000.0,7174000000.0
Imports,2015.0,26/12/2015,Saturday,China,All,All,$,1000000.0,10163000000.0
Imports,2016.0,10/06/2016,Friday,All,All,Air,$,32000000.0,4838000000.0
Exports,2015.0,11/09/2015,Friday,China,All,All,$,30000000.0,5669000000.0
Exports,2017.0,16/10/2017,Monday,United States,All,All,$,2000000.0,4266000000.0
Imports,2020.0,26/10/2020,Monday,All,Electrical machinery and equip,All,$,11000000.0,4092000000.0
Imports,2017.0,25/05/2017,Thursday,All,All,Sea,$,200000000.0,16350000000.0
Exports,2017.0,24/10/2017,Tuesday,China,All,All,$,35000000.0,9042000000.0
Exports,2016.0,06/05/2016,Friday,China,All,All,$,56000000.0,3226000000.0
Exports,2020.0,19/06/2020,Friday,China,All,All,$,28000000.0,7502000000.0
Exports,2015.0,08/10/2015,Thursday,All,All,Sea,$,99000000.0,33421000000.0
Exports,2016.0,01/03/2016,Tuesday,United States,Meat and edible offal,All,$,7000000.0,317000000.0
Imports,2016.0,28/02/2016,Sunday,All,Non-food manufactured goods,All,$,22000000.0,5812000000.0
Exports,2017.0,13/06/2017,Tuesday,United States,Meat and edible offal,All,Tonnes,0.0,135000.0
Exports,2019.0,05/04/2019,Friday,United States,Meat and edible offal,All,$,8000000.0,501000000.0
Imports,2015.0,25/07/2015,Saturday,China,All,All,$,5000000.0,5173000000.0
Imports,2015.0,26/09/2015,Saturday,China,All,All,$,5000000.0,7256000000.0
Exports,2019.0,11/08/2019,Sunday,China,Meat and edible offal,All,Tonnes,1000.0,297000.0
Exports,2021.0,26/09/2021,Sunday,All,Fruit,All,$,2000000.0,3552000000.0
Exports,2017.0,04/11/2017,Saturday,All,All,Sea,$,109000000.0,39308000000.0
Exports,2020.0,09/07/2020,Thursday,East Asia (excluding China),All,All,$,32000000.0,7925000000.0
Exports,2018.0,29/01/2018,Monday,Japan,All,All,$,2000000.0,206000000.0
Exports,2016.0,21/04/2016,Thursday,Total (excluding China),All,All,$,112000000.0,12429000000.0
Exports,2019.0,06/07/2019,Saturday,All,Non-food manufactured goods,All,$,27000000.0,6573000000.0
Exports,2017.0,04/10/2017,Wednesday,East Asia (excluding China),All,All,$,23000000.0,9255000000.0
Imports,2015.0,22/07/2015,Wednesday,All,Mechanical machinery and equip,All,$,20000000.0,3579000000.0
Exports,2017.0,19/09/2017,Tuesday,Total (excluding China),All,All,$,79000000.0,29504000000.0
Exports,2015.0,31/08/2015,Monday,United States,Meat and edible offal,All,$,1000000.0,1458000000.0
Exports,2018.0,29/01/2018,Monday,China,All,All,$,29000000.0,821000000.0
Imports,2017.0,16/10/2017,Monday,All,Electrical machinery and equip,All,$,21000000.0,3496000000.0
Exports,2016.0,16/02/2016,Tuesday,European Union (27),All,All,$,8000000.0,456000000.0
Exports,2021.0,11/09/2021,Saturday,United Kingdom,All,All,$,4000000.0,985000000.0
Exports,2018.0,06/12/2018,Thursday,European Union (27),All,All,$,11000000.0,3928000000.0
Imports,2015.0,01/12/2015,Tuesday,China,Mechanical machinery and equip,All,$,8000000.0,1609000000.0
Exports,2018.0,27/08/2018,Monday,China,Meat and edible offal,All,$,3000000.0,1330000000.0
Exports,2016.0,10/05/2016,Tuesday,Japan,All,All,$,9000000.0,1054000000.0
Exports,2015.0,02/07/2015,Thursday,All,All,Sea,$,97000000.0,22622000000.0
Exports,2017.0,12/04/2017,Wednesday,United States,Meat and edible offal,All,Tonnes,0.0,76000.0
Exports,2015.0,09/08/2015,Sunday,China,Meat and edible offal,All,Tonnes,0.0,147000.0
Exports,2016.0,03/07/2016,Sunday,United States,Meat and edible offal,All,Tonnes,3000.0,158000.0
Exports,2017.0,07/04/2017,Friday,All,All,Air,$,13000000.0,1493000000.0
Imports,2020.0,09/08/2020,Sunday,All,All,Sea,$,9000000.0,25551000000.0
Imports,2020.0,21/03/2020,Saturday,China,Mechanical machinery and equip,All,$,1000000.0,416000000.0
Exports,2020.0,15/01/2020,Wednesday,East Asia (excluding China),All,All,$,57000000.0,433000000.0
Reimports,2019.0,16/12/2019,Monday,All,All,All,$,1000000.0,181000000.0
Imports,2017.0,28/02/2017,Tuesday,United Kingdom,All,All,$,3000000.0,230000000.0
Exports,2017.0,11/05/2017,Thursday,Total (excluding China),All,All,$,115000000.0,14914000000.0
Imports,2015.0,21/08/2015,Friday,All,All,Air,$,36000000.0,7156000000.0
Exports,2017.0,14/03/2017,Tuesday,Total (excluding China),All,All,$,76000000.0,7815000000.0
Exports,2017.0,04/06/2017,Sunday,United States,Meat and edible offal,All,Tonnes,5000.0,127000.0
Imports,2019.0,31/12/2019,Tuesday,United Kingdom,All,All,$,7000000.0,1792000000.0
Exports,2015.0,03/02/2015,Tuesday,China,Meat and edible offal,All,$,1000000.0,92000000.0
Exports,2017.0,07/07/2017,Friday,United States,All,All,$,13000000.0,3093000000.0
Exports,2016.0,06/10/2016,Thursday,Japan,All,All,$,13000000.0,2315000000.0
Exports,2015.0,12/10/2015,Monday,Japan,All,All,$,3000000.0,2354000000.0
Exports,2020.0,06/02/2020,Thursday,United States,Meat and edible offal,All,Tonnes,3000.0,20000.0
Imports,2021.0,25/11/2021,Thursday,China,All,All,$,62000000.0,14857000000.0
Imports,2021.0,15/12/2021,Wednesday,All,All,Sea,$,252000000.0,53134000000.0
Exports,2017.0,15/02/2017,Wednesday,All,All,Air,$,17000000.0,659000000.0
Exports,2021.0,18/08/2021,Wednesday,All,Fruit,All,$,3000000.0,3036000000.0
Imports,2016.0,25/10/2016,Tuesday,China,All,All,$,40000000.0,8290000000.0
Exports,2020.0,01/10/2020,Thursday,Japan,All,All,$,2000000.0,2822000000.0
Exports,2017.0,01/09/2017,Friday,Japan,All,All,$,9000000.0,2234000000.0
Exports,2017.0,28/09/2017,Thursday,All,Fruit,All,$,1000000.0,2458000000.0
Imports,2019.0,16/02/2019,Saturday,United Kingdom,All,All,$,1000000.0,244000000.0
Exports,2018.0,17/09/2018,Monday,All,All,Sea,$,126000000.0,36218000000.0
Imports,2017.0,07/03/2017,Tuesday,All,All,All,$,157000000.0,9154000000.0
Exports,2018.0,15/02/2018,Thursday,All,All,All,$,165000000.0,6497000000.0
Imports,2015.0,01/12/2015,Tuesday,China,All,All,$,53000000.0,9453000000.0
Exports,2018.0,30/10/2018,Tuesday,United States,All,All,$,3000000.0,4556000000.0
Imports,2015.0,26/08/2015,Wednesday,All,All,Sea,$,166000000.0,25477000000.0
Exports,2018.0,28/12/2018,Friday,All,All,Air,$,20000000.0,5814000000.0
Exports,2015.0,01/10/2015,Thursday,United States,Meat and edible offal,All,$,2000000.0,1573000000.0
Imports,2016.0,09/04/2016,Saturday,All,Electrical machinery and equip,All,$,3000000.0,1073000000.0
Imports,2017.0,12/03/2017,Sunday,All,Electrical machinery and equip,All,$,3000000.0,754000000.0
Imports,2020.0,02/01/2020,Thursday,Australia,All,All,$,1000000.0,5000000.0
Exports,2018.0,25/08/2018,Saturday,United States,Meat and edible offal,All,$,0.0,1313000000.0
Imports,2017.0,12/11/2017,Sunday,All,All,All,$,44000000.0,47798000000.0
Imports,2015.0,23/04/2015,Thursday,Australia,All,All,$,21000000.0,1730000000.0
Exports,2018.0,22/07/2018,Sunday,All,All,Air,$,9000000.0,3147000000.0
Exports,2017.0,04/11/2017,Saturday,All,Meat and edible offal,All,Tonnes,1000.0,780000.0
Imports,2020.0,01/02/2020,Saturday,All,All,Sea,$,108000000.0,4087000000.0
Exports,2017.0,08/11/2017,Wednesday,China,All,All,$,82000000.0,9545000000.0
Imports,2015.0,16/02/2015,Monday,Australia,All,All,$,20000000.0,670000000.0
Exports,2017.0,01/10/2017,Sunday,All,Fruit,All,$,2000000.0,2466000000.0
Imports,2015.0,01/06/2015,Monday,China,Mechanical machinery and equip,All,$,3000000.0,653000000.0
Exports,2021.0,07/03/2021,Sunday,China,Meat and edible offal,All,$,8000000.0,754000000.0
Exports,2015.0,03/07/2015,Friday,China,Meat and edible offal,All,Tonnes,1000.0,128000.0
Imports,2015.0,31/10/2015,Saturday,United Kingdom,All,All,$,0.0,1097000000.0
Imports,2016.0,06/11/2016,Sunday,China,Electrical machinery and equip,All,$,10000000.0,1631000000.0
Imports,2015.0,14/10/2015,Wednesday,All,Non-food manufactured goods,All,$,166000000.0,30879000000.0
Exports,2015.0,31/12/2015,Thursday,United States,All,All,$,12000000.0,5758000000.0
Exports,2015.0,09/10/2015,Friday,All,All,All,$,135000000.0,37736000000.0
Exports,2017.0,17/03/2017,Friday,China,All,All,$,39000000.0,2226000000.0
Reimports,2017.0,12/02/2017,Sunday,All,All,All,$,0.0,13000000.0
Exports,2016.0,22/08/2016,Monday,China,Meat and edible offal,All,$,1000000.0,758000000.0
Exports,2016.0,16/07/2016,Saturday,European Union (27),All,All,$,5000000.0,2205000000.0
Exports,2021.0,05/11/2021,Friday,All,All,All,$,150000000.0,52327000000.0
Reimports,2021.0,12/12/2021,Sunday,All,All,All,$,0.0,165000000.0
Reimports,2016.0,14/09/2016,Wednesday,All,All,All,$,0.0,142000000.0
Imports,2016.0,23/04/2016,Saturday,United Kingdom,All,All,$,1000000.0,438000000.0
Exports,2017.0,13/02/2017,Monday,Australia,All,All,$,38000000.0,944000000.0
Imports,2021.0,24/08/2021,Tuesday,China,Electrical machinery and equip,All,$,16000000.0,1765000000.0
Imports,2016.0,21/10/2016,Friday,China,Electrical machinery and equip,All,$,12000000.0,1523000000.0
Exports,2020.0,24/12/2020,Thursday,All,Meat and edible offal,All,$,20000000.0,7934000000.0
Exports,2017.0,02/12/2017,Saturday,All,All,All,$,151000000.0,48427000000.0
Exports,2018.0,08/03/2018,Thursday,All,All,Air,$,16000000.0,1070000000.0
Imports,2017.0,27/06/2017,Tuesday,All,Electrical machinery and equip,All,$,15000000.0,2081000000.0
Exports,2021.0,14/06/2021,Monday,Japan,All,All,$,4000000.0,1585000000.0
Imports,2016.0,24/11/2016,Thursday,Australia,All,All,$,30000000.0,5831000000.0
Exports,2016.0,09/02/2016,Tuesday,United States,Meat and edible offal,All,$,4000000.0,202000000.0
Imports,2016.0,03/12/2016,Saturday,All,All,Air,$,11000000.0,11154000000.0
Exports,2015.0,20/09/2015,Sunday,United States,All,All,$,5000000.0,4284000000.0
Exports,2015.0,13/05/2015,Wednesday,All,All,Air,$,21000000.0,1942000000.0
Exports,2015.0,10/03/2015,Tuesday,United Kingdom,All,All,$,2000000.0,351000000.0
Imports,2016.0,26/01/2016,Tuesday,All,Electrical machinery and equip,All,$,12000000.0,250000000.0
Imports,2015.0,18/06/2015,Thursday,Australia,All,All,$,20000000.0,2651000000.0
Exports,2017.0,25/06/2017,Sunday,United States,All,All,$,57000000.0,2934000000.0
Reimports,2021.0,23/05/2021,Sunday,All,All,All,$,0.0,66000000.0
Imports,2017.0,09/02/2017,Thursday,China,Mechanical machinery and equip,All,$,12000000.0,200000000.0
Imports,2020.0,14/02/2020,Friday,China,Electrical machinery and equip,All,$,4000000.0,279000000.0
Exports,2021.0,12/01/2021,Tuesday,Australia,All,All,$,23000000.0,191000000.0
Imports,2019.0,26/06/2019,Wednesday,All,All,All,$,162000000.0,29654000000.0
Imports,2016.0,15/08/2016,Monday,United Kingdom,All,All,$,6000000.0,879000000.0
Exports,2016.0,17/02/2016,Wednesday,East Asia (excluding China),All,All,$,5000000.0,1385000000.0
Exports,2017.0,11/03/2017,Saturday,All,All,Air,$,16000000.0,1045000000.0
Exports,2017.0,22/07/2017,Saturday,United States,All,All,$,19000000.0,3307000000.0
Exports,2017.0,11/02/2017,Saturday,European Union (27),All,All,$,11000000.0,313000000.0
Imports,2019.0,09/03/2019,Saturday,All,All,Sea,$,21000000.0,9095000000.0
Exports,2021.0,20/07/2021,Tuesday,European Union (27),All,All,$,5000000.0,2324000000.0
Exports,2017.0,23/01/2017,Monday,China,Meat and edible offal,All,Tonnes,1000.0,18000.0
Exports,2020.0,21/11/2020,Saturday,China,Meat and edible offal,All,Tonnes,1000.0,348000.0
Exports,2020.0,07/01/2020,Tuesday,China,Meat and edible offal,All,Tonnes,1000.0,6000.0
Exports,2017.0,15/03/2017,Wednesday,European Union (27),All,All,$,8000000.0,634000000.0
Imports,2015.0,19/04/2015,Sunday,All,All,Sea,$,11000000.0,10849000000.0
Imports,2020.0,17/09/2020,Thursday,China,Electrical machinery and equip,All,$,9000000.0,1623000000.0
Imports,2021.0,04/10/2021,Monday,All,Mechanical machinery and equip,All,$,31000000.0,7143000000.0
Imports,2021.0,21/04/2021,Wednesday,All,Mechanical machinery and equip,All,$,34000000.0,2566000000.0
Exports,2017.0,05/06/2017,Monday,United States,All,All,$,7000000.0,2533000000.0
Exports,2017.0,02/05/2017,Tuesday,All,All,Sea,$,103000000.0,15718000000.0
Exports,2018.0,14/05/2018,Monday,All,All,Sea,$,242000000.0,18820000000.0
Imports,2020.0,06/03/2020,Friday,All,Mechanical machinery and equip,All,$,23000000.0,1639000000.0
Exports,2016.0,14/07/2016,Thursday,All,All,Sea,$,149000000.0,24169000000.0
Imports,2017.0,03/11/2017,Friday,All,Electrical machinery and equip,All,$,20000000.0,3788000000.0
Exports,2016.0,02/11/2016,Wednesday,Total (excluding China),All,All,$,64000000.0,32942000000.0
Exports,2020.0,22/08/2020,Saturday,All,Meat and edible offal,All,Tonnes,1000.0,695000.0
Imports,2017.0,31/05/2017,Wednesday,China,Electrical machinery and equip,All,$,4000000.0,804000000.0
Exports,2018.0,19/10/2018,Friday,Japan,All,All,$,11000000.0,2842000000.0
Imports,2016.0,20/11/2016,Sunday,Australia,All,All,$,2000000.0,5712000000.0
Exports,2017.0,24/12/2017,Sunday,China,Meat and edible offal,All,Tonnes,2000.0,249000.0
Exports,2015.0,11/05/2015,Monday,United States,Meat and edible offal,All,$,2000000.0,893000000.0
Imports,2019.0,02/08/2019,Friday,All,All,Air,$,32000000.0,8038000000.0
Imports,2020.0,31/08/2020,Monday,China,Electrical machinery and equip,All,$,10000000.0,1513000000.0
Imports,2019.0,13/01/2019,Sunday,All,All,All,$,49000000.0,1925000000.0
Imports,2020.0,16/01/2020,Thursday,All,Mechanical machinery and equip,All,$,35000000.0,439000000.0
Imports,2021.0,09/11/2021,Tuesday,All,All,Sea,$,245000000.0,46802000000.0
Exports,2017.0,05/02/2017,Sunday,All,All,Air,$,13000000.0,519000000.0
Imports,2019.0,05/12/2019,Thursday,Australia,All,All,$,33000000.0,6980000000.0
Imports,2017.0,07/11/2017,Tuesday,China,Electrical machinery and equip,All,$,14000000.0,1708000000.0
Imports,2019.0,10/09/2019,Tuesday,China,Electrical machinery and equip,All,$,8000000.0,1521000000.0
Exports,2016.0,05/09/2016,Monday,All,All,All,$,129000000.0,33371000000.0
Exports,2017.0,11/05/2017,Thursday,United States,Meat and edible offal,All,$,10000000.0,668000000.0
Imports,2020.0,22/11/2020,Sunday,All,All,Sea,$,12000000.0,38903000000.0
Exports,2015.0,17/01/2015,Saturday,Total (excluding China),All,All,$,146000000.0,1456000000.0
Imports,2017.0,06/03/2017,Monday,China,All,All,$,27000000.0,1773000000.0
Exports,2020.0,23/03/2020,Monday,United States,All,All,$,12000000.0,1469000000.0
Exports,2020.0,03/09/2020,Thursday,All,Meat and edible offal,All,Tonnes,2000.0,715000.0
Exports,2016.0,16/05/2016,Monday,All,Meat and edible offal,All,$,12000000.0,2851000000.0
Exports,2020.0,08/08/2020,Saturday,All,All,All,$,111000000.0,37340000000.0
Exports,2015.0,14/01/2015,Wednesday,Japan,All,All,$,1000000.0,47000000.0
Exports,2021.0,28/05/2021,Friday,China,All,All,$,47000000.0,8019000000.0
Imports,2016.0,01/12/2016,Thursday,All,Mechanical machinery and equip,All,$,40000000.0,6215000000.0
Exports,2019.0,14/09/2019,Saturday,All,Non-food manufactured goods,All,$,27000000.0,8902000000.0
Imports,2021.0,02/06/2021,Wednesday,All,All,All,$,289000000.0,25850000000.0
Exports,2015.0,07/08/2015,Friday,All,All,Air,$,14000000.0,3201000000.0
Exports,2017.0,03/08/2017,Thursday,Total (excluding China),All,All,$,104000000.0,25053000000.0
Exports,2020.0,09/02/2020,Sunday,European Union (27),All,All,$,3000000.0,329000000.0
Reimports,2015.0,31/05/2015,Sunday,All,All,All,$,0.0,91000000.0
Imports,2019.0,10/08/2019,Saturday,All,Mechanical machinery and equip,All,$,9000000.0,5289000000.0
Exports,2016.0,30/03/2016,Wednesday,China,Meat and edible offal,All,Tonnes,0.0,69000.0
Imports,2019.0,20/10/2019,Sunday,Australia,All,All,$,2000000.0,5900000000.0
Exports,2021.0,28/01/2021,Thursday,Japan,All,All,$,4000000.0,195000000.0
Exports,2015.0,19/12/2015,Saturday,East Asia (excluding China),All,All,$,39000000.0,10890000000.0
Imports,2021.0,27/07/2021,Tuesday,China,All,All,$,51000000.0,8352000000.0
Exports,2021.0,04/03/2021,Thursday,All,All,Sea,$,244000000.0,8568000000.0
Exports,2020.0,31/10/2020,Saturday,European Union (27),All,All,$,5000000.0,3402000000.0
Exports,2021.0,20/03/2021,Saturday,All,All,All,$,180000000.0,12274000000.0
Exports,2016.0,02/08/2016,Tuesday,China,Meat and edible offal,All,$,4000000.0,726000000.0
Exports,2016.0,14/04/2016,Thursday,All,Meat and edible offal,All,$,25000000.0,2171000000.0
Imports,2021.0,21/08/2021,Saturday,All,All,Air,$,11000000.0,8628000000.0
Imports,2021.0,06/06/2021,Sunday,All,All,Sea,$,27000000.0,20960000000.0
Reimports,2016.0,20/07/2016,Wednesday,All,All,All,$,1000000.0,112000000.0
Exports,2019.0,02/06/2019,Sunday,China,Meat and edible offal,All,Tonnes,1000.0,214000.0
Imports,2021.0,08/01/2021,Friday,United Kingdom,All,All,$,5000000.0,42000000.0
Exports,2018.0,13/10/2018,Saturday,All,Meat and edible offal,All,$,4000000.0,5947000000.0
Imports,2015.0,03/07/2015,Friday,All,All,Sea,$,121000000.0,19154000000.0
Imports,2015.0,02/02/2015,Monday,All,All,Sea,$,142000000.0,3135000000.0
Exports,2020.0,12/10/2020,Monday,All,Meat and edible offal,All,$,11000000.0,6503000000.0
Exports,2016.0,29/02/2016,Monday,Japan,All,All,$,10000000.0,429000000.0
Exports,2015.0,09/03/2015,Monday,All,Meat and edible offal,All,Tonnes,7000.0,231000.0
Exports,2015.0,18/03/2015,Wednesday,All,Non-food manufactured goods,All,$,59000000.0,2737000000.0
Exports,2019.0,09/12/2019,Monday,United States,Meat and edible offal,All,$,3000000.0,1350000000.0
Exports,2017.0,25/12/2017,Monday,Australia,All,All,$,29000000.0,8692000000.0
Exports,2020.0,28/08/2020,Friday,European Union (27),All,All,$,8000000.0,2814000000.0
Exports,2017.0,14/05/2017,Sunday,United States,Meat and edible offal,All,$,28000000.0,702000000.0
Exports,2020.0,08/04/2020,Wednesday,China,Meat and edible offal,All,Tonnes,2000.0,114000.0
Imports,2015.0,29/05/2015,Friday,All,All,All,$,132000000.0,19554000000.0
Exports,2018.0,09/10/2018,Tuesday,Australia,All,All,$,37000000.0,6905000000.0
Imports,2020.0,03/11/2020,Tuesday,All,All,Sea,$,204000000.0,36787000000.0
Imports,2017.0,08/03/2017,Wednesday,United Kingdom,All,All,$,4000000.0,270000000.0
Exports,2021.0,12/08/2021,Thursday,United States,All,All,$,17000000.0,4043000000.0
Exports,2021.0,02/04/2021,Friday,All,Meat and edible offal,All,Tonnes,4000.0,322000.0
Exports,2015.0,17/04/2015,Friday,East Asia (excluding China),All,All,$,32000000.0,3516000000.0
Exports,2020.0,24/11/2020,Tuesday,United Kingdom,All,All,$,2000000.0,1386000000.0
Imports,2016.0,14/09/2016,Wednesday,All,Mechanical machinery and equip,All,$,23000000.0,4702000000.0
Imports,2020.0,19/06/2020,Friday,All,All,Sea,$,119000000.0,19755000000.0
Exports,2020.0,27/04/2020,Monday,All,Fruit,All,$,38000000.0,1162000000.0
Imports,2020.0,14/01/2020,Tuesday,All,Non-food manufactured goods,All,$,201000000.0,1671000000.0
Imports,2017.0,20/09/2017,Wednesday,United Kingdom,All,All,$,7000000.0,1208000000.0
Exports,2017.0,16/06/2017,Friday,China,Meat and edible offal,All,$,8000000.0,783000000.0
Exports,2017.0,23/07/2017,Sunday,All,All,Sea,$,162000000.0,27070000000.0
Exports,2020.0,29/03/2020,Sunday,All,Fruit,All,$,17000000.0,407000000.0
Imports,2019.0,13/11/2019,Wednesday,All,All,Sea,$,240000000.0,43274000000.0
Imports,2015.0,12/08/2015,Wednesday,All,All,Sea,$,181000000.0,23730000000.0
Exports,2017.0,18/05/2017,Thursday,United States,Meat and edible offal,All,$,9000000.0,717000000.0
Imports,2019.0,18/12/2019,Wednesday,China,Mechanical machinery and equip,All,$,7000000.0,2210000000.0
Exports,2020.0,02/07/2020,Thursday,All,Meat and edible offal,All,Tonnes,4000.0,582000.0
Exports,2021.0,24/05/2021,Monday,East Asia (excluding China),All,All,$,109000000.0,5532000000.0
Exports,2017.0,04/01/2017,Wednesday,All,Non-food manufactured goods,All,$,10000000.0,46000000.0
Exports,2018.0,31/05/2018,Thursday,All,Fruit,All,$,9000000.0,1426000000.0
Exports,2015.0,07/11/2015,Saturday,All,Non-food manufactured goods,All,$,42000000.0,11243000000.0
Imports,2015.0,16/05/2015,Saturday,China,Mechanical machinery and equip,All,$,1000000.0,576000000.0
Exports,2021.0,13/04/2021,Tuesday,All,All,Sea,$,128000000.0,15221000000.0
Imports,2019.0,06/04/2019,Saturday,China,Electrical machinery and equip,All,$,1000000.0,535000000.0
Exports,2016.0,26/09/2016,Monday,All,Fruit,All,$,7000000.0,2432000000.0
Imports,2015.0,08/05/2015,Friday,China,Mechanical machinery and equip,All,$,3000000.0,546000000.0
Exports,2020.0,12/07/2020,Sunday,All,Fruit,All,$,17000000.0,2526000000.0
Imports,2016.0,12/06/2016,Sunday,United Kingdom,All,All,$,1000000.0,619000000.0
Exports,2015.0,23/03/2015,Monday,All,Non-food manufactured goods,All,$,23000000.0,2942000000.0
Exports,2016.0,27/05/2016,Friday,China,Meat and edible offal,All,Tonnes,2000.0,118000.0
Exports,2021.0,22/07/2021,Thursday,European Union (27),All,All,$,15000000.0,2364000000.0
Exports,2016.0,28/12/2016,Wednesday,United Kingdom,All,All,$,1000000.0,1455000000.0
Exports,2015.0,28/12/2015,Monday,United States,Meat and edible offal,All,Tonnes,0.0,260000.0
Exports,2020.0,11/06/2020,Thursday,All,All,All,$,95000000.0,27959000000.0
Exports,2020.0,19/09/2020,Saturday,East Asia (excluding China),All,All,$,26000000.0,10196000000.0
Exports,2021.0,21/04/2021,Wednesday,China,All,All,$,43000000.0,5857000000.0
Exports,2016.0,22/01/2016,Friday,China,Meat and edible offal,All,$,4000000.0,43000000.0
Exports,2017.0,10/11/2017,Friday,All,All,All,$,157000000.0,44847000000.0
Exports,2021.0,16/08/2021,Monday,China,Meat and edible offal,All,Tonnes,1000.0,325000.0
Exports,2018.0,12/04/2018,Thursday,Australia,All,All,$,23000000.0,2383000000.0
Imports,2021.0,30/11/2021,Tuesday,All,All,Air,$,56000000.0,13210000000.0
Exports,2015.0,04/11/2015,Wednesday,China,Meat and edible offal,All,Tonnes,0.0,185000.0
Imports,2019.0,04/12/2019,Wednesday,China,Mechanical machinery and equip,All,$,7000000.0,2111000000.0
Imports,2017.0,29/01/2017,Sunday,China,All,All,$,2000000.0,836000000.0
Imports,2020.0,10/08/2020,Monday,All,Non-food manufactured goods,All,$,168000000.0,24611000000.0
Exports,2018.0,07/11/2018,Wednesday,All,All,Air,$,19000000.0,4902000000.0
Imports,2020.0,02/06/2020,Tuesday,United Kingdom,All,All,$,5000000.0,643000000.0
Exports,2017.0,19/08/2017,Saturday,All,Meat and edible offal,All,Tonnes,1000.0,666000.0
Exports,2015.0,26/08/2015,Wednesday,All,All,Air,$,30000000.0,3464000000.0
Imports,2017.0,28/04/2017,Friday,China,Electrical machinery and equip,All,$,7000000.0,619000000.0
Imports,2021.0,23/07/2021,Friday,All,Mechanical machinery and equip,All,$,27000000.0,5016000000.0
Exports,2017.0,11/09/2017,Monday,All,Fruit,All,$,11000000.0,2384000000.0
Exports,2016.0,09/03/2016,Wednesday,East Asia (excluding China),All,All,$,11000000.0,2260000000.0
Exports,2018.0,14/03/2018,Wednesday,Japan,All,All,$,9000000.0,547000000.0
Imports,2020.0,10/02/2020,Monday,All,All,Air,$,53000000.0,1371000000.0
Exports,2021.0,10/12/2021,Friday,All,Meat and edible offal,All,Tonnes,3000.0,968000.0
Imports,2019.0,18/02/2019,Monday,China,All,All,$,55000000.0,1767000000.0
Imports,2021.0,31/08/2021,Tuesday,All,All,All,$,205000000.0,43546000000.0
Exports,2016.0,06/11/2016,Sunday,East Asia (excluding China),All,All,$,26000000.0,9564000000.0
Exports,2020.0,24/03/2020,Tuesday,United Kingdom,All,All,$,8000000.0,393000000.0
Exports,2019.0,17/06/2019,Monday,All,Non-food manufactured goods,All,$,30000000.0,5908000000.0
Exports,2021.0,28/06/2021,Monday,China,All,All,$,59000000.0,9947000000.0
Imports,2019.0,05/12/2019,Thursday,All,Non-food manufactured goods,All,$,219000000.0,45037000000.0
Imports,2015.0,28/05/2015,Thursday,All,All,Sea,$,194000000.0,15165000000.0
Exports,2018.0,22/04/2018,Sunday,United Kingdom,All,All,$,2000000.0,487000000.0
Exports,2017.0,08/10/2017,Sunday,United States,Meat and edible offal,All,Tonnes,1000.0,193000.0
Reimports,2016.0,04/05/2016,Wednesday,All,All,All,$,1000000.0,72000000.0
Imports,2016.0,31/05/2016,Tuesday,All,Electrical machinery and equip,All,$,11000000.0,1676000000.0
Exports,2017.0,28/04/2017,Friday,Total (excluding China),All,All,$,135000000.0,13291000000.0
Imports,2015.0,06/09/2015,Sunday,United Kingdom,All,All,$,1000000.0,868000000.0
Imports,2017.0,15/12/2017,Friday,All,All,All,$,206000000.0,54366000000.0
Imports,2015.0,18/04/2015,Saturday,All,Non-food manufactured goods,All,$,12000000.0,10571000000.0
Exports,2017.0,21/11/2017,Tuesday,United Kingdom,All,All,$,3000000.0,1296000000.0
Exports,2018.0,21/04/2018,Saturday,East Asia (excluding China),All,All,$,19000000.0,3830000000.0
Exports,2015.0,09/02/2015,Monday,East Asia (excluding China),All,All,$,49000000.0,1147000000.0
Exports,2015.0,07/10/2015,Wednesday,China,All,All,$,13000000.0,6228000000.0
Exports,2018.0,10/02/2018,Saturday,All,Meat and edible offal,All,$,14000000.0,965000000.0
Exports,2018.0,30/08/2018,Thursday,East Asia (excluding China),All,All,$,12000000.0,8991000000.0
Exports,2021.0,05/11/2021,Friday,All,All,Sea,$,133000000.0,47293000000.0
Exports,2018.0,21/08/2018,Tuesday,United Kingdom,All,All,$,4000000.0,1010000000.0
Imports,2019.0,06/07/2019,Saturday,All,Mechanical machinery and equip,All,$,7000000.0,4405000000.0
Exports,2017.0,25/06/2017,Sunday,European Union (27),All,All,$,5000000.0,1876000000.0
Imports,2016.0,31/08/2016,Wednesday,China,All,All,$,29000000.0,6511000000.0
Exports,2016.0,27/05/2016,Friday,United States,Meat and edible offal,All,Tonnes,1000.0,123000.0
Imports,2015.0,04/10/2015,Sunday,All,All,Sea,$,13000000.0,30120000000.0
